City,Sentiment,Month,Language,Count,Latitude,Longitude
Embrach,POSITIVE,october,de,2,47.5056081,8.593922500000001
Embrach,POSITIVE,october,en,13,47.5056081,8.593922500000001
Embrach,POSITIVE,september,de,4,47.5056081,8.593922500000001
Embrach,POSITIVE,september,en,4,47.5056081,8.593922500000001
Emmenbrücke,POSITIVE,august,de,24,47.0775171,8.270896400000002
Emmenbrücke,POSITIVE,august,en,1,47.0775171,8.270896400000002
Emmenbrücke,NEGATIVE,july,de,1,47.0775171,8.270896400000002
Emmenbrücke,POSITIVE,october,de,18,47.0775171,8.270896400000002
Emmenbrücke,POSITIVE,september,de,33,47.0775171,8.270896400000002
Emmental,POSITIVE,august,de,5,46.7616568,7.629166099999999
Emmental,POSITIVE,august,en,2,46.7616568,7.629166099999999
Emmental,POSITIVE,july,de,3,46.7616568,7.629166099999999
Emmental,POSITIVE,july,en,1,46.7616568,7.629166099999999
Emmental,POSITIVE,july,fr,1,46.7616568,7.629166099999999
Emmental,POSITIVE,october,de,9,46.7616568,7.629166099999999
Emmental,NEGATIVE,october,en,2,46.7616568,7.629166099999999
Emmental,NEGATIVE,september,de,6,46.7616568,7.629166099999999
Emmental,POSITIVE,september,en,4,46.7616568,7.629166099999999
Emmetten,NEGATIVE,august,de,25,46.95656629999999,8.512841400000001
Emmetten,POSITIVE,august,en,15,46.95656629999999,8.512841400000001
Emmetten,NEGATIVE,july,de,3,46.95656629999999,8.512841400000001
Emmetten,POSITIVE,july,en,5,46.95656629999999,8.512841400000001
Emmetten,POSITIVE,may,en,9,46.95656629999999,8.512841400000001
Emmetten,POSITIVE,october,de,36,46.95656629999999,8.512841400000001
Emmetten,POSITIVE,october,en,29,46.95656629999999,8.512841400000001
Emmetten,NEGATIVE,september,de,30,46.95656629999999,8.512841400000001
Emmetten,POSITIVE,september,en,7,46.95656629999999,8.512841400000001
Ennenda,POSITIVE,august,de,8,47.033828,9.0779218
Ennenda,POSITIVE,october,de,6,47.033828,9.0779218
Ennenda,POSITIVE,september,de,23,47.033828,9.0779218
Ennetburgen,POSITIVE,september,de,2,46.9851867,8.4128263
Ennetbühl,POSITIVE,august,de,3,47.2410166,9.2112669
Entlebuch,POSITIVE,august,de,4,46.99211320000001,8.0645193
Entlebuch,POSITIVE,may,de,2,46.99211320000001,8.0645193
Entlebuch,POSITIVE,october,de,9,46.99211320000001,8.0645193
Entlebuch,POSITIVE,september,de,8,46.99211320000001,8.0645193
Epalinges,POSITIVE,august,en,5,46.547327,6.6726245
Epalinges,POSITIVE,august,fr,16,46.547327,6.6726245
Epalinges,POSITIVE,july,en,1,46.547327,6.6726245
Epalinges,POSITIVE,july,fr,2,46.547327,6.6726245
Epalinges,NEGATIVE,october,de,2,46.547327,6.6726245
Epalinges,POSITIVE,october,en,13,46.547327,6.6726245
Epalinges,POSITIVE,october,fr,11,46.547327,6.6726245
Epalinges,POSITIVE,september,en,16,46.547327,6.6726245
Epalinges,POSITIVE,september,fr,20,46.547327,6.6726245
Ependes,NEGATIVE,august,en,1,46.7431583,6.6083432
Ependes,NEGATIVE,october,fr,1,46.7431583,6.6083432
Ependes,NEGATIVE,september,en,1,46.7431583,6.6083432
Epfl,NEGATIVE,august,de,1,46.5186594,6.566561505148
Epfl,POSITIVE,august,en,45,46.5186594,6.566561505148
Epfl,POSITIVE,august,fr,7,46.5186594,6.566561505148
Epfl,POSITIVE,july,en,15,46.5186594,6.566561505148
Epfl,POSITIVE,july,fr,4,46.5186594,6.566561505148
Epfl,POSITIVE,may,en,10,46.5186594,6.566561505148
Epfl,POSITIVE,may,fr,1,46.5186594,6.566561505148
Epfl,POSITIVE,october,de,1,46.5186594,6.566561505148
Epfl,POSITIVE,october,en,45,46.5186594,6.566561505148
Epfl,POSITIVE,october,fr,39,46.5186594,6.566561505148
Epfl,NEGATIVE,september,de,1,46.5186594,6.566561505148
Epfl,POSITIVE,september,en,42,46.5186594,6.566561505148
Epfl,POSITIVE,september,fr,36,46.5186594,6.566561505148
Eriswil,NEGATIVE,august,de,22,47.0776383,7.8501785
Eriswil,NEGATIVE,october,de,3,47.0776383,7.8501785
Eriswil,NEGATIVE,september,de,5,47.0776383,7.8501785
Erlinsbach,POSITIVE,august,de,19,47.3968661,8.0133738
Erlinsbach,POSITIVE,july,de,2,47.3968661,8.0133738
Erlinsbach,POSITIVE,october,de,31,47.3968661,8.0133738
Erlinsbach,POSITIVE,october,en,3,47.3968661,8.0133738
Erlinsbach,POSITIVE,september,de,30,47.3968661,8.0133738
Erlinsbach,NEGATIVE,september,en,1,47.3968661,8.0133738
Erlinsbach,NEGATIVE,september,fr,1,47.3968661,8.0133738
Ermatingen,POSITIVE,august,de,32,47.6702035,9.0852134
Ermatingen,POSITIVE,august,en,4,47.6702035,9.0852134
Ermatingen,NEGATIVE,july,de,1,47.6702035,9.0852134
Ermatingen,POSITIVE,july,en,1,47.6702035,9.0852134
Ermatingen,POSITIVE,may,de,2,47.6702035,9.0852134
Ermatingen,POSITIVE,october,de,13,47.6702035,9.0852134
Ermatingen,POSITIVE,october,en,1,47.6702035,9.0852134
Ermatingen,POSITIVE,september,de,34,47.6702035,9.0852134
Ermatingen,POSITIVE,september,en,4,47.6702035,9.0852134
Erschwil,NEGATIVE,august,de,177,47.3735346,7.5416739
Erschwil,NEGATIVE,august,en,10,47.3735346,7.5416739
Erschwil,NEGATIVE,august,fr,1,47.3735346,7.5416739
Erschwil,NEGATIVE,july,de,4,47.3735346,7.5416739
Erschwil,POSITIVE,july,en,4,47.3735346,7.5416739
Erschwil,NEGATIVE,october,de,36,47.3735346,7.5416739
Erschwil,NEGATIVE,october,en,3,47.3735346,7.5416739
Erschwil,POSITIVE,october,fr,2,47.3735346,7.5416739
Erschwil,NEGATIVE,september,de,141,47.3735346,7.5416739
Erschwil,NEGATIVE,september,en,8,47.3735346,7.5416739
Erschwil,NEGATIVE,september,fr,2,47.3735346,7.5416739
Ersigen,NEGATIVE,august,de,6,47.0945001,7.5962823
Ersigen,NEGATIVE,august,en,4,47.0945001,7.5962823
Ersigen,NEGATIVE,july,en,1,47.0945001,7.5962823
Ersigen,NEGATIVE,october,de,3,47.0945001,7.5962823
Ersigen,NEGATIVE,october,en,5,47.0945001,7.5962823
Ersigen,NEGATIVE,september,de,3,47.0945001,7.5962823
Eschlikon,POSITIVE,august,de,5,47.4626951,8.957156
Eschlikon,POSITIVE,august,en,11,47.4626951,8.957156
Eschlikon,POSITIVE,august,fr,1,47.4626951,8.957156
Eschlikon,NEGATIVE,july,de,1,47.4626951,8.957156
Eschlikon,POSITIVE,july,en,1,47.4626951,8.957156
Eschlikon,POSITIVE,may,en,2,47.4626951,8.957156
Eschlikon,POSITIVE,october,de,7,47.4626951,8.957156
Eschlikon,NEGATIVE,october,en,2,47.4626951,8.957156
Eschlikon,POSITIVE,september,de,11,47.4626951,8.957156
Eschlikon,POSITIVE,september,en,8,47.4626951,8.957156
Estavayer,NEGATIVE,august,de,1,46.85385975,6.88652552578417
Estavayer,POSITIVE,august,en,3,46.85385975,6.88652552578417
Estavayer,POSITIVE,august,fr,321,46.85385975,6.88652552578417
Estavayer,NEGATIVE,july,en,3,46.85385975,6.88652552578417
Estavayer,POSITIVE,july,fr,70,46.85385975,6.88652552578417
Estavayer,NEGATIVE,october,en,3,46.85385975,6.88652552578417
Estavayer,POSITIVE,october,fr,277,46.85385975,6.88652552578417
Estavayer,NEGATIVE,september,de,2,46.85385975,6.88652552578417
Estavayer,POSITIVE,september,en,6,46.85385975,6.88652552578417
Estavayer,POSITIVE,september,fr,316,46.85385975,6.88652552578417
Etagnières,POSITIVE,august,fr,6,46.6001382,6.6134167
Etagnières,POSITIVE,october,en,1,46.6001382,6.6134167
Etagnières,POSITIVE,october,fr,8,46.6001382,6.6134167
Etagnières,POSITIVE,september,en,5,46.6001382,6.6134167
Etagnières,POSITIVE,september,fr,6,46.6001382,6.6134167
Evilard,POSITIVE,august,en,4,47.1494705,7.239571099999999
Evilard,POSITIVE,july,en,2,47.1494705,7.239571099999999
Evilard,POSITIVE,october,en,7,47.1494705,7.239571099999999
Evilard,POSITIVE,september,en,2,47.1494705,7.239571099999999
Evolène,NEGATIVE,april,de,1,46.1127301,7.495706699999999
Evolène,POSITIVE,april,en,1,46.1127301,7.495706699999999
Evolène,NEGATIVE,april,fr,1,46.1127301,7.495706699999999
Evolène,POSITIVE,august,en,2,46.1127301,7.495706699999999
Evolène,POSITIVE,august,fr,17,46.1127301,7.495706699999999
Evolène,POSITIVE,february,en,1,46.1127301,7.495706699999999
Evolène,POSITIVE,february,fr,1,46.1127301,7.495706699999999
Evolène,POSITIVE,july,en,1,46.1127301,7.495706699999999
Evolène,POSITIVE,july,fr,3,46.1127301,7.495706699999999
Evolène,POSITIVE,june,en,1,46.1127301,7.495706699999999
Evolène,NEGATIVE,june,fr,1,46.1127301,7.495706699999999
Evolène,POSITIVE,march,en,1,46.1127301,7.495706699999999
Evolène,POSITIVE,march,fr,2,46.1127301,7.495706699999999
Evolène,POSITIVE,may,de,2,46.1127301,7.495706699999999
Evolène,POSITIVE,october,fr,17,46.1127301,7.495706699999999
Evolène,POSITIVE,september,en,1,46.1127301,7.495706699999999
Evolène,POSITIVE,september,fr,14,46.1127301,7.495706699999999
Eysins,POSITIVE,august,en,31,46.38029810000001,6.205230599999998
Eysins,POSITIVE,august,fr,61,46.38029810000001,6.205230599999998
Eysins,POSITIVE,july,en,11,46.38029810000001,6.205230599999998
Eysins,POSITIVE,july,fr,13,46.38029810000001,6.205230599999998
Eysins,NEGATIVE,october,en,48,46.38029810000001,6.205230599999998
Eysins,POSITIVE,october,fr,40,46.38029810000001,6.205230599999998
Eysins,NEGATIVE,september,en,47,46.38029810000001,6.205230599999998
Eysins,POSITIVE,september,fr,51,46.38029810000001,6.205230599999998
Fabrikstrasse,POSITIVE,september,de,2,47.174847,8.8968389
Fehraltorf,POSITIVE,august,de,19,47.3873705,8.7520123
Fehraltorf,POSITIVE,august,en,2,47.3873705,8.7520123
Fehraltorf,NEGATIVE,july,en,2,47.3873705,8.7520123
Fehraltorf,POSITIVE,october,de,30,47.3873705,8.7520123
Fehraltorf,POSITIVE,october,en,6,47.3873705,8.7520123
Fehraltorf,POSITIVE,september,de,15,47.3873705,8.7520123
Fehraltorf,NEGATIVE,september,en,5,47.3873705,8.7520123
Ferenbalm,NEGATIVE,august,de,10,46.9488327,7.2109008
Ferenbalm,POSITIVE,august,en,1,46.9488327,7.2109008
Ferenbalm,NEGATIVE,october,de,1,46.9488327,7.2109008
Ferenbalm,NEGATIVE,september,de,4,46.9488327,7.2109008
Fischbach,NEGATIVE,august,de,1,47.6378535,9.0558553
Fislisbach,POSITIVE,august,de,14,47.4369564,8.289413799999998
Fislisbach,POSITIVE,october,de,7,47.4369564,8.289413799999998
Fislisbach,POSITIVE,september,de,13,47.4369564,8.289413799999998
Flaach,NEGATIVE,october,de,6,47.5754461,8.606075500000001
Flaach,POSITIVE,september,de,4,47.5754461,8.606075500000001
Flamatt,POSITIVE,august,de,7,46.8894589,7.3110208
Flamatt,POSITIVE,august,fr,3,46.8894589,7.3110208
Flamatt,POSITIVE,july,de,3,46.8894589,7.3110208
Flamatt,POSITIVE,july,en,2,46.8894589,7.3110208
Flamatt,POSITIVE,october,de,27,46.8894589,7.3110208
Flamatt,POSITIVE,october,en,2,46.8894589,7.3110208
Flamatt,POSITIVE,september,de,33,46.8894589,7.3110208
Flamatt,POSITIVE,september,en,5,46.8894589,7.3110208
Flamatt,POSITIVE,september,fr,4,46.8894589,7.3110208
Flawil,NEGATIVE,august,de,28,47.414613,9.1861489
Flawil,POSITIVE,august,en,2,47.414613,9.1861489
Flawil,POSITIVE,july,de,9,47.414613,9.1861489
Flawil,NEGATIVE,july,en,1,47.414613,9.1861489
Flawil,NEGATIVE,may,de,1,47.414613,9.1861489
Flawil,POSITIVE,october,de,24,47.414613,9.1861489
Flawil,POSITIVE,october,en,4,47.414613,9.1861489
Flawil,POSITIVE,september,de,26,47.414613,9.1861489
Flawil,NEGATIVE,september,fr,1,47.414613,9.1861489
Flem,POSITIVE,august,en,5,46.7914066,9.0500317
Flem,NEGATIVE,august,fr,6,46.7914066,9.0500317
Flem,NEGATIVE,july,en,6,46.7914066,9.0500317
Flem,NEGATIVE,october,en,6,46.7914066,9.0500317
Flem,NEGATIVE,october,fr,19,46.7914066,9.0500317
Flem,POSITIVE,september,en,4,46.7914066,9.0500317
Flem,NEGATIVE,september,fr,11,46.7914066,9.0500317
Flims,POSITIVE,august,de,6,46.8332439,9.2834557
Flims,POSITIVE,august,en,43,46.8332439,9.2834557
Flims,POSITIVE,july,de,1,46.8332439,9.2834557
Flims,POSITIVE,july,en,16,46.8332439,9.2834557
Flims,POSITIVE,october,de,1,46.8332439,9.2834557
Flims,POSITIVE,october,en,49,46.8332439,9.2834557
Flims,POSITIVE,october,fr,1,46.8332439,9.2834557
Flims,POSITIVE,september,de,2,46.8332439,9.2834557
Flims,POSITIVE,september,en,65,46.8332439,9.2834557
Flums,POSITIVE,august,de,1,47.0939665,9.343589
Flums,POSITIVE,august,en,4,47.0939665,9.343589
Flums,NEGATIVE,october,en,2,47.0939665,9.343589
Flums,NEGATIVE,september,de,4,47.0939665,9.343589
Flums,POSITIVE,september,en,4,47.0939665,9.343589
Flurlingen,POSITIVE,august,de,2,47.6860764,8.6272354
Flurlingen,POSITIVE,august,en,1,47.6860764,8.6272354
Flurlingen,POSITIVE,july,en,1,47.6860764,8.6272354
Flurlingen,NEGATIVE,september,de,1,47.6860764,8.6272354
Flurlingen,POSITIVE,september,en,1,47.6860764,8.6272354
Flühli,NEGATIVE,october,de,1,46.8840067,8.01564
Fontainemelon,POSITIVE,august,fr,4,47.0573737,6.894437
Fontainemelon,NEGATIVE,july,fr,2,47.0573737,6.894437
Fontainemelon,POSITIVE,october,fr,6,47.0573737,6.894437
Fontainemelon,POSITIVE,september,fr,3,47.0573737,6.894437
Forel,POSITIVE,august,fr,4,46.7282576,6.822287599999999
Forel,POSITIVE,october,fr,2,46.7282576,6.822287599999999
Forel,POSITIVE,september,fr,3,46.7282576,6.822287599999999
Founex,POSITIVE,august,fr,1,46.3338174,6.1943733
Founex,POSITIVE,october,en,4,46.3338174,6.1943733
Founex,POSITIVE,september,en,1,46.3338174,6.1943733
Frauenfeld,POSITIVE,april,de,334,47.5562359,8.8964139
Frauenfeld,POSITIVE,april,en,15,47.5562359,8.8964139
Frauenfeld,POSITIVE,august,de,284,47.5562359,8.8964139
Frauenfeld,POSITIVE,august,en,27,47.5562359,8.8964139
Frauenfeld,POSITIVE,february,de,327,47.5562359,8.8964139
Frauenfeld,POSITIVE,february,en,5,47.5562359,8.8964139
Frauenfeld,POSITIVE,february,fr,8,47.5562359,8.8964139
Frauenfeld,POSITIVE,january,de,149,47.5562359,8.8964139
Frauenfeld,POSITIVE,january,fr,1,47.5562359,8.8964139
Frauenfeld,POSITIVE,july,de,82,47.5562359,8.8964139
Frauenfeld,POSITIVE,july,en,29,47.5562359,8.8964139
Frauenfeld,POSITIVE,june,de,124,47.5562359,8.8964139
Frauenfeld,NEGATIVE,june,en,7,47.5562359,8.8964139
Frauenfeld,POSITIVE,march,de,349,47.5562359,8.8964139
Frauenfeld,POSITIVE,march,en,14,47.5562359,8.8964139
Frauenfeld,NEGATIVE,march,fr,1,47.5562359,8.8964139
Frauenfeld,POSITIVE,may,de,120,47.5562359,8.8964139
Frauenfeld,POSITIVE,may,en,25,47.5562359,8.8964139
Frauenfeld,POSITIVE,may,fr,1,47.5562359,8.8964139
Frauenfeld,POSITIVE,october,de,230,47.5562359,8.8964139
Frauenfeld,POSITIVE,october,en,21,47.5562359,8.8964139
Frauenfeld,POSITIVE,october,fr,1,47.5562359,8.8964139
Frauenfeld,POSITIVE,september,de,280,47.5562359,8.8964139
Frauenfeld,POSITIVE,september,en,8,47.5562359,8.8964139
Frauenfeld,POSITIVE,september,fr,3,47.5562359,8.8964139
Frauenkappelen,POSITIVE,august,en,361,46.9534091,7.3356617
Frauenkappelen,POSITIVE,july,en,8,46.9534091,7.3356617
Frauenkappelen,POSITIVE,october,de,1,46.9534091,7.3356617
Frauenkappelen,POSITIVE,october,en,364,46.9534091,7.3356617
Frauenkappelen,POSITIVE,october,fr,2,46.9534091,7.3356617
Frauenkappelen,NEGATIVE,september,de,1,46.9534091,7.3356617
Frauenkappelen,POSITIVE,september,en,353,46.9534091,7.3356617
Frauenkappelen,NEGATIVE,september,fr,6,46.9534091,7.3356617
Freienbach,POSITIVE,august,de,20,47.204411,8.7598816
Freienbach,POSITIVE,august,en,22,47.204411,8.7598816
Freienbach,POSITIVE,july,de,1,47.204411,8.7598816
Freienbach,POSITIVE,july,en,8,47.204411,8.7598816
Freienbach,POSITIVE,may,de,1,47.204411,8.7598816
Freienbach,NEGATIVE,may,en,1,47.204411,8.7598816
Freienbach,POSITIVE,october,de,41,47.204411,8.7598816
Freienbach,POSITIVE,october,en,12,47.204411,8.7598816
Freienbach,POSITIVE,october,fr,1,47.204411,8.7598816
Freienbach,POSITIVE,september,de,20,47.204411,8.7598816
Freienbach,POSITIVE,september,en,25,47.204411,8.7598816
Frenkendorf,POSITIVE,august,de,1,47.5028543,7.7138282999999985
Frenkendorf,POSITIVE,august,en,1,47.5028543,7.7138282999999985
Frenkendorf,POSITIVE,september,de,4,47.5028543,7.7138282999999985
Fribourg,POSITIVE,april,de,431,46.8033192,7.16175552542195
Fribourg,NEGATIVE,april,en,89,46.8033192,7.16175552542195
Fribourg,POSITIVE,april,fr,759,46.8033192,7.16175552542195
Fribourg,NEGATIVE,august,de,679,46.8033192,7.16175552542195
Fribourg,POSITIVE,august,en,1007,46.8033192,7.16175552542195
Fribourg,POSITIVE,august,fr,2160,46.8033192,7.16175552542195
Fribourg,POSITIVE,february,de,407,46.8033192,7.16175552542195
Fribourg,POSITIVE,february,en,74,46.8033192,7.16175552542195
Fribourg,POSITIVE,february,fr,677,46.8033192,7.16175552542195
Fribourg,POSITIVE,january,de,240,46.8033192,7.16175552542195
Fribourg,POSITIVE,january,en,10,46.8033192,7.16175552542195
Fribourg,POSITIVE,january,fr,465,46.8033192,7.16175552542195
Fribourg,NEGATIVE,july,de,72,46.8033192,7.16175552542195
Fribourg,POSITIVE,july,en,487,46.8033192,7.16175552542195
Fribourg,POSITIVE,july,fr,631,46.8033192,7.16175552542195
Fribourg,POSITIVE,june,de,531,46.8033192,7.16175552542195
Fribourg,POSITIVE,june,en,112,46.8033192,7.16175552542195
Fribourg,POSITIVE,june,fr,873,46.8033192,7.16175552542195
Fribourg,POSITIVE,march,de,554,46.8033192,7.16175552542195
Fribourg,POSITIVE,march,en,114,46.8033192,7.16175552542195
Fribourg,POSITIVE,march,fr,749,46.8033192,7.16175552542195
Fribourg,POSITIVE,may,de,610,46.8033192,7.16175552542195
Fribourg,POSITIVE,may,en,126,46.8033192,7.16175552542195
Fribourg,POSITIVE,may,fr,883,46.8033192,7.16175552542195
Fribourg,POSITIVE,october,de,699,46.8033192,7.16175552542195
Fribourg,POSITIVE,october,en,1040,46.8033192,7.16175552542195
Fribourg,POSITIVE,october,fr,3349,46.8033192,7.16175552542195
Fribourg,NEGATIVE,september,de,739,46.8033192,7.16175552542195
Fribourg,POSITIVE,september,en,854,46.8033192,7.16175552542195
Fribourg,POSITIVE,september,fr,2812,46.8033192,7.16175552542195
Friburgo,NEGATIVE,august,de,3,46.678911600000006,7.1027113
Friburgo,POSITIVE,august,en,7,46.678911600000006,7.1027113
Friburgo,POSITIVE,august,fr,3,46.678911600000006,7.1027113
Friburgo,POSITIVE,july,en,7,46.678911600000006,7.1027113
Friburgo,NEGATIVE,july,fr,1,46.678911600000006,7.1027113
Friburgo,POSITIVE,october,en,4,46.678911600000006,7.1027113
Friburgo,POSITIVE,october,fr,6,46.678911600000006,7.1027113
Friburgo,NEGATIVE,september,en,2,46.678911600000006,7.1027113
Friburgo,NEGATIVE,september,fr,1,46.678911600000006,7.1027113
Frick,POSITIVE,august,de,62,47.5075081,8.0203065
Frick,POSITIVE,august,en,20,47.5075081,8.0203065
Frick,POSITIVE,august,fr,2,47.5075081,8.0203065
Frick,POSITIVE,july,de,4,47.5075081,8.0203065
Frick,POSITIVE,july,en,18,47.5075081,8.0203065
Frick,POSITIVE,july,fr,2,47.5075081,8.0203065
Frick,POSITIVE,may,en,1,47.5075081,8.0203065
Frick,POSITIVE,october,de,38,47.5075081,8.0203065
Frick,POSITIVE,october,en,23,47.5075081,8.0203065
Frick,POSITIVE,september,de,35,47.5075081,8.0203065
Frick,POSITIVE,september,en,14,47.5075081,8.0203065
Friedlisberg,POSITIVE,august,de,3,47.3626064,8.388943
Friedlisberg,POSITIVE,july,en,1,47.3626064,8.388943
Friedlisberg,POSITIVE,october,de,2,47.3626064,8.388943
Friedlisberg,NEGATIVE,september,de,1,47.3626064,8.388943
Frutigen,POSITIVE,april,de,34,46.5874205,7.6444369
Frutigen,NEGATIVE,august,de,3,46.5874205,7.6444369
Frutigen,POSITIVE,august,en,2,46.5874205,7.6444369
Frutigen,POSITIVE,february,de,20,46.5874205,7.6444369
Frutigen,POSITIVE,january,de,11,46.5874205,7.6444369
Frutigen,POSITIVE,july,de,2,46.5874205,7.6444369
Frutigen,POSITIVE,july,en,3,46.5874205,7.6444369
Frutigen,POSITIVE,june,de,14,46.5874205,7.6444369
Frutigen,NEGATIVE,june,en,1,46.5874205,7.6444369
Frutigen,POSITIVE,march,de,14,46.5874205,7.6444369
Frutigen,POSITIVE,may,de,16,46.5874205,7.6444369
Frutigen,POSITIVE,may,en,1,46.5874205,7.6444369
Frutigen,POSITIVE,october,de,29,46.5874205,7.6444369
Frutigen,POSITIVE,october,en,4,46.5874205,7.6444369
Frutigen,POSITIVE,september,de,33,46.5874205,7.6444369
Frutigen,POSITIVE,september,en,2,46.5874205,7.6444369
Frutigen,POSITIVE,september,fr,1,46.5874205,7.6444369
Fulenbach,NEGATIVE,august,de,70,47.2737235,7.8309213
Fulenbach,NEGATIVE,july,de,13,47.2737235,7.8309213
Fulenbach,NEGATIVE,october,de,77,47.2737235,7.8309213
Fulenbach,NEGATIVE,september,de,84,47.2737235,7.8309213
Fulenbach,POSITIVE,september,en,2,47.2737235,7.8309213
Fully,POSITIVE,august,de,1,46.1390008,7.114654400000001
Fully,POSITIVE,august,en,76,46.1390008,7.114654400000001
Fully,POSITIVE,august,fr,118,46.1390008,7.114654400000001
Fully,POSITIVE,july,en,20,46.1390008,7.114654400000001
Fully,POSITIVE,july,fr,18,46.1390008,7.114654400000001
Fully,POSITIVE,may,fr,2,46.1390008,7.114654400000001
Fully,NEGATIVE,october,en,68,46.1390008,7.114654400000001
Fully,POSITIVE,october,fr,106,46.1390008,7.114654400000001
Fully,NEGATIVE,september,de,2,46.1390008,7.114654400000001
Fully,NEGATIVE,september,en,68,46.1390008,7.114654400000001
Fully,POSITIVE,september,fr,92,46.1390008,7.114654400000001
Fägswil,POSITIVE,july,de,1,47.265789700000006,8.877432
Fägswil,POSITIVE,october,de,2,47.265789700000006,8.877432
Fägswil,POSITIVE,october,en,13,47.265789700000006,8.877432
Fägswil,POSITIVE,october,fr,1,47.265789700000006,8.877432
Fägswil,POSITIVE,september,de,1,47.265789700000006,8.877432
Fägswil,POSITIVE,september,en,7,47.265789700000006,8.877432
Fägswil,POSITIVE,september,fr,2,47.265789700000006,8.877432
Fällanden,POSITIVE,august,de,13,47.37132379999999,8.6388635
Fällanden,POSITIVE,august,en,1,47.37132379999999,8.6388635
Fällanden,NEGATIVE,july,de,1,47.37132379999999,8.6388635
Fällanden,POSITIVE,july,en,2,47.37132379999999,8.6388635
Fällanden,NEGATIVE,may,de,1,47.37132379999999,8.6388635
Fällanden,POSITIVE,october,de,10,47.37132379999999,8.6388635
Fällanden,NEGATIVE,october,en,1,47.37132379999999,8.6388635
Fällanden,POSITIVE,september,de,13,47.37132379999999,8.6388635
Fällanden,POSITIVE,september,en,3,47.37132379999999,8.6388635
Füllinsdorf,NEGATIVE,august,de,1,47.5056654,7.729959700000001
Füllinsdorf,NEGATIVE,july,de,1,47.5056654,7.729959700000001
Füllinsdorf,NEGATIVE,july,en,1,47.5056654,7.729959700000001
Gals,POSITIVE,august,en,2,47.0270607,7.048625200000001
Gals,POSITIVE,july,en,1,47.0270607,7.048625200000001
Gals,POSITIVE,october,en,3,47.0270607,7.048625200000001
Gams,NEGATIVE,august,de,9,47.2054106,9.4421264
Gams,POSITIVE,august,en,4,47.2054106,9.4421264
Gams,POSITIVE,october,de,23,47.2054106,9.4421264
Gams,POSITIVE,october,en,11,47.2054106,9.4421264
Gams,POSITIVE,september,de,10,47.2054106,9.4421264
Gams,POSITIVE,september,en,13,47.2054106,9.4421264
Gansingen,POSITIVE,august,de,14,47.5432969,8.1343542
Gansingen,POSITIVE,july,de,2,47.5432969,8.1343542
Gansingen,POSITIVE,october,de,10,47.5432969,8.1343542
Gansingen,POSITIVE,september,de,14,47.5432969,8.1343542
Gasel,POSITIVE,october,de,4,46.89967470000001,7.4034016
Gasel,POSITIVE,september,de,2,46.89967470000001,7.4034016
Gaswerkstrasse,POSITIVE,august,de,13,47.4608042,9.0317233
Gaswerkstrasse,POSITIVE,october,de,16,47.4608042,9.0317233
Gaswerkstrasse,POSITIVE,september,de,14,47.4608042,9.0317233
Gattikon,POSITIVE,october,de,3,47.28430529999999,8.548761099999998
Gattikon,NEGATIVE,october,en,2,47.28430529999999,8.548761099999998
Gattikon,POSITIVE,september,de,1,47.28430529999999,8.548761099999998
Gebenstorf,NEGATIVE,august,de,2,47.4817945,8.240738499999999
Gebenstorf,POSITIVE,october,de,1,47.4817945,8.240738499999999
Gebenstorf,POSITIVE,october,en,1,47.4817945,8.240738499999999
Gebenstorf,NEGATIVE,september,de,2,47.4817945,8.240738499999999
Gebenstorf,POSITIVE,september,en,1,47.4817945,8.240738499999999
Gelterkinden,POSITIVE,august,de,18,47.4640069,7.8544494999999985
Gelterkinden,POSITIVE,august,en,10,47.4640069,7.8544494999999985
Gelterkinden,POSITIVE,july,de,6,47.4640069,7.8544494999999985
Gelterkinden,NEGATIVE,july,en,3,47.4640069,7.8544494999999985
Gelterkinden,POSITIVE,october,de,32,47.4640069,7.8544494999999985
Gelterkinden,POSITIVE,october,en,7,47.4640069,7.8544494999999985
Gelterkinden,POSITIVE,september,de,10,47.4640069,7.8544494999999985
Gelterkinden,POSITIVE,september,en,9,47.4640069,7.8544494999999985
Geneva,POSITIVE,april,de,113,46.2017559,6.1466014000000015
Geneva,POSITIVE,april,en,9116,46.2017559,6.1466014000000015
Geneva,NEGATIVE,april,fr,4247,46.2017559,6.1466014000000015
Geneva,POSITIVE,august,de,4260,46.2017559,6.1466014000000015
Geneva,POSITIVE,august,en,26052,46.2017559,6.1466014000000015
Geneva,POSITIVE,august,fr,20807,46.2017559,6.1466014000000015
Geneva,POSITIVE,february,de,145,46.2017559,6.1466014000000015
Geneva,POSITIVE,february,en,5280,46.2017559,6.1466014000000015
Geneva,NEGATIVE,february,fr,3918,46.2017559,6.1466014000000015
Geneva,POSITIVE,january,de,79,46.2017559,6.1466014000000015
Geneva,POSITIVE,january,en,132,46.2017559,6.1466014000000015
Geneva,NEGATIVE,january,fr,3190,46.2017559,6.1466014000000015
Geneva,POSITIVE,july,de,769,46.2017559,6.1466014000000015
Geneva,POSITIVE,july,en,14609,46.2017559,6.1466014000000015
Geneva,POSITIVE,july,fr,5696,46.2017559,6.1466014000000015
Geneva,POSITIVE,june,de,94,46.2017559,6.1466014000000015
Geneva,POSITIVE,june,en,8031,46.2017559,6.1466014000000015
Geneva,NEGATIVE,june,fr,4208,46.2017559,6.1466014000000015
Geneva,POSITIVE,march,de,126,46.2017559,6.1466014000000015
