City,Sentiment,Count,Latitude,Longitude,Country
contone,NEGATIVE,2,46.1487696,8.9261455,Suisse
coppet,POSITIVE,241,46.316338,6.1929509000000005,Suisse
cordast,POSITIVE,3,46.875632200000005,7.1484442999999995,Suisse
corminboeuf,POSITIVE,4,46.811631799999994,7.105248599999999,Suisse
cormondrèche,POSITIVE,2,46.981761,6.869086200000001,Suisse
cortaillod,POSITIVE,7,46.943231899999994,6.845894400000001,Suisse
courgevaux,POSITIVE,2,46.9075278,7.111047099999999,Suisse
courtelary,POSITIVE,2,47.1785533,7.0703235,Suisse
crans,POSITIVE,309,46.30688189999999,7.4687012,Suisse
crassier,NEGATIVE,1,46.374331,6.164548,Suisse
cressier,POSITIVE,1,46.8986683,7.1417574,Suisse
crissier,POSITIVE,13,46.5538658,6.577250099999999,Suisse
davos,POSITIVE,383,46.7961744,9.8237266,Suisse
derendingen,POSITIVE,1,47.1995305,7.5859837,Suisse
dielsdorf,POSITIVE,88,47.4810371,8.4543245,Suisse
diepoldsau,POSITIVE,2,47.385951299999995,9.655604199999999,Suisse
diessenhofen,POSITIVE,3,47.6875317,8.749267300000001,Suisse
dietikon,POSITIVE,194,47.406882700000004,8.4020894,Suisse
dietlikon,POSITIVE,26,47.422280799999996,8.615597900000001,Suisse
dietschwil,NEGATIVE,2,47.4220832,9.0152844,Suisse
dietwil,POSITIVE,3,47.148370299999996,8.3930952,Suisse
dintikon,POSITIVE,1,47.363643200000006,8.227791400000001,Suisse
diolly,POSITIVE,67,46.2388525,7.344252,Suisse
disentis,POSITIVE,16,46.7041748,8.8549785,Suisse
dombresson,POSITIVE,1,47.0711321,6.9565125,Suisse
domdidier,POSITIVE,2,46.8666493,7.0133352,Suisse
doppleschwand,NEGATIVE,4,47.0180184,8.0552559,Suisse
dornach,NEGATIVE,237,47.4806097,7.6176609,Suisse
duillier,POSITIVE,1,46.4097312,6.235451,Suisse
effretikon,POSITIVE,13,47.428313700000004,8.686971400000001,Suisse
emmenbrücke,POSITIVE,3,47.0775171,8.270896400000002,Suisse
emmetten,POSITIVE,66,46.95656629999999,8.512841400000001,Suisse
ennenda,POSITIVE,4,47.033828,9.0779218,Suisse
epalinges,POSITIVE,45,46.547327,6.6726244999999995,Suisse
ependes,NEGATIVE,2,46.7431583,6.6083432,Suisse
epfl,POSITIVE,169,46.5186594,6.566561505148,Suisse
eriswil,POSITIVE,1,47.0776383,7.8501785,Suisse
erlinsbach,POSITIVE,13,47.396866100000004,8.0133738,Suisse
erschwil,POSITIVE,36,47.3735346,7.5416739,Suisse
ersigen,NEGATIVE,10,47.0945001,7.5962823,Suisse
eschlikon,POSITIVE,27,47.4626951,8.957156,Suisse
estavayer,POSITIVE,30,46.85385975,6.88652552578417,Suisse
etagnières,POSITIVE,9,46.6001382,6.6134167,Suisse
evilard,POSITIVE,15,47.1494705,7.239571099999999,Suisse
evolène,POSITIVE,10,46.1127301,7.4957066999999995,Suisse
eysins,NEGATIVE,134,46.380298100000005,6.205230599999999,Suisse
ferenbalm,POSITIVE,1,46.948832700000004,7.2109008,Suisse
fislisbach,POSITIVE,1,47.4369564,8.289413799999998,Suisse
frauenfeld,POSITIVE,180,47.5562359,8.8964139,Suisse
fribourg,POSITIVE,4607,46.803319200000004,7.16175552542195,Suisse
friedlisberg,POSITIVE,1,47.362606400000004,8.388943,Suisse
frutigen,POSITIVE,26,46.5874205,7.6444369000000005,Suisse
fulenbach,POSITIVE,2,47.273723499999996,7.8309213,Suisse
fully,POSITIVE,232,46.1390008,7.114654400000001,Suisse
fägswil,POSITIVE,20,47.265789700000006,8.877432,Suisse
fällanden,POSITIVE,8,47.37132379999999,8.6388635,Suisse
füllinsdorf,NEGATIVE,1,47.5056654,7.729959700000001,Suisse
gals,POSITIVE,6,47.0270607,7.048625200000001,Suisse
gams,POSITIVE,33,47.2054106,9.442126400000001,Suisse
gansingen,POSITIVE,4,47.5432969,8.1343542,Suisse
gasel,POSITIVE,1,46.899674700000006,7.4034016000000005,Suisse
gattikon,NEGATIVE,2,47.28430529999999,8.548761099999998,Suisse
gebenstorf,POSITIVE,2,47.4817945,8.240738499999999,Suisse
gelterkinden,POSITIVE,28,47.464006899999994,7.854449499999999,Suisse
geneva,POSITIVE,139810,46.2017559,6.146601400000001,Suisse
geneve,POSITIVE,2517,46.2017559,6.146601400000001,Suisse
genf,NEGATIVE,370,46.2017559,6.146601400000001,Suisse
genolier,POSITIVE,1,46.4350251,6.2178235,Suisse
genthod,NEGATIVE,1,46.2644177,6.1570636,Suisse
genève,POSITIVE,20845,46.2017559,6.146601400000001,Suisse
genève.,NEGATIVE,1,46.2017559,6.146601400000001,Suisse
